"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_137",-0.103938066,0.37120571,0.296588572,-0.061553081,0.197911481,0.115627756,0.235360518,-0.034820193,-0.054891137,-0.056270197,0.260124265,-0.165677199,-0.178256167,0.108798494,-0.018618089,0.064215996,-0.067707341,0.066778912,-0.007507065,-0.169641963,0.088896759,0.225890272,0.257298265,0.448031551,0.437614116,0.641365416,0.520795866,-0.06524497,0.284657907,0.082552934,0.233971381,-0.002471997,-0.199712688,-0.092347822,-0.437244625,-0.281020752,0.130293887,0.033768577,-0.007679943,0.083260534,0.144508798,0.194699318,0.09450947,0.193285074,0.595355668,0.065722925,0.117243174,0.139667479,-0.335181127,-0.08833834
"sample_138",0.332255067,-0.380191321,0.429119636,0.015261041,-0.017397546,-0.125428799,0.219831917,-0.052254331,0.205066694,-0.043099404,-0.140469136,0.468060728,0.495756987,-0.176918955,0.266925435,0.36460853,0.355372002,0.476581533,0.345925364,-0.233631103,0.204236839,0.044897569,-0.131045398,-0.217998578,-0.327673841,0.032834257,-0.171251765,-0.238072465,-0.22570408,0.362995337,0.415770924,0.617154209,0.388879642,-0.152788024,0.169606439,0.584571688,0.35380622,-0.356873702,0.334516014,0.256443747,0.54600521,0.410638303,-0.084268377,0.421356861,-0.155189523,0.461330835,0.174144916,0.231742888,0.13807864,0.096203392
"sample_139",0.320000001,0.169538036,0.499459168,0.463841525,0.157945945,0.170402034,0.471514251,-0.107695857,0.225487611,0.234280806,0.180274865,0.379289282,0.528898431,0.462532991,0.371843231,0.425044787,0.300562979,0.578197783,0.395897812,-0.059375876,0.189355693,0.224564092,0.162378066,0.235617291,0.115222396,0.49025256,0.383182523,-0.225613487,0.092157173,0.481460828,0.439346119,0.607085638,0.331997039,-0.03446984,0.312251665,0.486760585,0.399192266,-0.349559754,0.249578437,0.334292297,0.5601103,0.365156676,-0.214809288,0.509542675,0.201993707,0.409460625,0.381811203,0.219562532,0.308879653,0.070169518
"sample_140",0.120573718,-0.214884501,0.259558292,-0.033674616,0.114546789,0.01844911,0.246702697,-0.140175129,0.157152739,0.050130553,0.007546014,0.318349417,-0.129019457,-0.214998548,0.285467787,0.273170801,0.058911091,0.021157967,0.16264804,-0.164590486,0.126721881,0.222936487,0.084433761,0.06776363,-0.057090731,0.529434075,0.376828103,-0.009487849,-0.172425357,0.055738237,0.106014242,0.191890213,0.11735963,0.024780997,0.323476726,0.305432494,0.387462396,-0.142873059,-0.048508642,0.137858872,0.017496647,0.285430186,-0.292563572,0.235652097,0.397858977,0.32089346,0.020875698,0.276757818,0.016126742,0.128912269
"sample_141",0.33975972,-0.143111179,0.465103766,-0.275456627,-0.163520968,-0.275162996,0.226888907,0.048587992,0.300694025,-0.127871125,-0.111939109,0.415243206,0.432739788,-0.305828057,0.165694203,0.220025877,0.380126344,0.363166877,0.332649729,-0.37148456,0.22800428,-0.02900898,-0.085798864,-0.235086844,-0.284407678,0.190295775,0.079592264,-0.336246493,-0.203440454,0.265540161,0.462181489,0.607395159,0.358604448,-0.277595373,0.080129394,0.59052301,0.25459626,-0.376463486,0.406046432,0.309235687,0.584512329,0.330698842,-0.165860185,0.29930317,-0.264308943,0.427276656,0.189007177,0.172987567,-0.129388972,0.089850017
"sample_142",0.33351696,0.228512435,0.51290354,0.019196609,-0.040786992,-0.13303454,0.395433707,0.09554164,0.374981218,-0.008225033,0.152076781,0.448195193,0.384695788,-0.138778896,0.260851275,0.310702779,0.346603195,0.356503573,0.380153402,-0.19869944,0.214921018,0.179230856,0.137679305,0.060583844,-0.017576327,0.399406444,0.385684006,-0.312668681,0.02334332,0.326172542,0.538260711,0.653118676,0.427735017,-0.254853728,0.121280617,0.593376911,0.355713771,-0.39761054,0.388411216,0.396251247,0.571346773,0.457242789,-0.135785186,0.412003685,0.332809099,0.463839123,0.268803296,0.311835228,0.192699533,0.166787992
"sample_143",0.18871587,-0.305156236,0.421968548,-0.117588628,-0.163961375,0.006814892,0.184794899,0.054505558,0.304403664,-0.087926551,-0.255589505,0.409340693,0.065345946,-0.291790754,0.143361453,0.143196767,0.417384947,0.162666267,0.226224019,-0.220354959,0.229533856,-0.056493614,-0.1117093,-0.26660535,-0.304281096,-0.050748212,-0.106751799,-0.241519731,-0.143902515,0.09208546,0.356467632,0.512208078,0.058848943,-0.242157589,-0.043211151,0.567162677,0.21557634,-0.301415894,0.322102857,0.288865187,0.584484692,0.350851851,-0.104905851,0.346119065,-0.261972869,0.423939059,0.109757342,0.055263192,0.089454724,0.112922273
"sample_144",0.231416302,-0.261182631,0.51018474,-0.105252687,-0.180976475,-0.179922683,0.178610893,0.07874517,0.327548318,-0.163829473,-0.258392558,0.434421004,0.228237556,-0.230727225,0.220466264,0.195334524,0.348109356,0.14587025,0.228245589,-0.224931694,0.253114134,0.02229364,-0.147629109,-0.290678059,-0.383050935,0.223238711,-0.02529737,-0.271112795,-0.250426993,0.160165938,0.36922762,0.564228764,0.220624827,-0.28638767,0.256482359,0.552931167,0.326474316,-0.304567855,0.356545523,0.176451832,0.504719086,0.430165947,-0.178004004,0.402821544,-0.028748506,0.409278651,0.283553029,0.188134971,0.1474129,0.11518042
"sample_145",0.014067713,0.224093744,0.274425433,-0.064222994,0.142364408,0.069990639,0.250716896,-0.187595325,0.251752229,0.096095176,0.226367944,-0.11074908,-0.217714772,-0.141258659,0.274989127,0.218254522,-0.06099869,-0.0083981,0.154886286,0.114735715,0.026218786,0.2592821,0.083074298,0.39381894,0.420434167,0.54929747,0.50763186,-0.040165388,0.139971402,0.128718942,0.210450157,0.084809937,-0.055385254,0.044451575,0.096747378,0.011251068,0.223424596,-0.213704716,0.045103868,0.33839939,0.132271488,0.211356972,-0.200979706,0.369877231,0.555356285,0.372996808,-0.038800296,0.28542438,-0.073793498,0.076707512
"sample_146",0.260024877,0.206184743,0.511360436,0.263509001,0.107923881,-0.022228107,0.416151208,-0.11092826,0.313624602,0.082346724,0.094370006,0.379539042,0.43112018,0.091788212,0.338056047,0.37233602,0.281138266,0.473387552,0.370477231,0.039407948,0.257915149,0.240188495,0.242409613,0.316941072,0.100931834,0.392632525,0.326894145,-0.239197425,0.028815383,0.363762594,0.434385576,0.556487084,0.234949816,-0.227069558,0.346979729,0.488157744,0.397107514,-0.388333153,0.343931953,0.308795108,0.513850891,0.39302289,-0.177111575,0.403215461,0.297010323,0.383718799,0.321244216,0.178674652,0.232453017,0.112661005
"sample_147",-0.060668262,0.501003493,0.36842848,0.062933931,0.040296288,-0.092204034,0.410397646,-0.156321753,0.196251588,0.023029043,0.377492458,0.087363109,0.0548136,-0.114611239,0.241828893,0.222916933,0.129063927,0.270941536,0.091887178,-0.279839478,0.111108331,0.197947382,0.329654564,0.567078752,0.546770313,0.68221422,0.668947342,-0.195609,0.326703302,0.308235786,0.311010844,0.310096792,-0.044310107,-0.253547046,-0.03660916,0.102344535,0.1875879,-0.236030219,-0.006006595,0.472089599,0.427407662,0.410225746,-0.261233846,0.371093211,0.660145626,0.395094992,0.100719367,0.353762517,-0.089369044,-0.007541846
"sample_148",0.344410624,-0.13357278,0.551003467,0.318493044,0.094535819,-0.122934201,0.381035529,-0.092061339,0.303528021,0.160878094,0.142066336,0.369791113,0.293148249,0.205831192,0.363215516,0.395836206,0.30784811,0.297404131,0.405881325,-0.105120137,0.313710532,0.356437923,0.231174671,0.281630294,0.046608232,-0.001849219,0.034464141,-0.151675429,0.115555467,0.219847578,0.455841228,0.56144964,0.352243276,-0.12568842,0.206204082,0.560777527,0.39380482,-0.348560059,0.29848312,0.370082071,0.543997014,0.550280069,-0.30984542,0.520492385,0.422915391,0.421830185,0.291880713,0.304174171,0.144101143,0.180031093
"sample_149",0.046239815,0.407733509,0.349571651,0.236826301,0.275523421,0.059795193,0.445622936,-0.237788669,0.264850203,0.251997346,0.4004607,0.081735715,-0.138792261,-0.097047382,0.252619592,0.302325417,0.017351108,0.147166246,0.229974999,-0.082309661,0.167314659,0.350874626,0.330181094,0.503357336,0.491463033,0.530668833,0.505230828,-0.119109281,0.310462602,0.134885629,0.35905928,0.231187496,-0.076468988,-0.022550715,0.265053129,0.106070408,0.406099492,-0.083337201,-0.012075575,0.388244925,0.258840562,0.478244962,-0.24630364,0.529240138,0.671917385,0.27101785,0.111902379,0.399282274,0.07267752,0.09576355
"sample_150",-0.090236122,0.437996547,0.173623804,-0.02149453,0.191117055,-0.08804512,0.396974867,-0.154100404,0.07506991,-0.010664384,0.268677813,0.061605307,-0.222510813,-0.144657629,0.174243112,0.182786822,-0.103576786,0.022502086,0.136112049,-0.014222873,0.043367674,0.239448766,0.269814986,0.544906427,0.497473633,0.677652186,0.625868167,-0.168379554,0.235459294,0.159416904,0.225401412,0.042155265,-0.220533078,-0.094904306,0.322769334,-0.129662238,0.252835212,-0.27086292,-0.20122546,0.457417931,0.230524306,0.378451523,-0.318149382,0.427129586,0.634210447,0.241731784,0.197347904,0.287378854,0.158350941,-0.064285683
"sample_151",-0.364812147,-0.210039577,-0.521280989,-0.032774208,-0.045236602,0.07521575,-0.471863617,0.04100184,-0.366641944,-0.067393557,-0.330041888,-0.418906814,-0.204253194,0.102542811,-0.249896373,-0.252405736,-0.344706633,-0.287715364,-0.285816563,0.269433592,-0.26867931,-0.318271645,-0.28125852,-0.437478792,-0.312396831,-0.663225248,-0.568138691,0.368835083,-0.126567823,-0.344140927,-0.516416964,-0.594304306,-0.275162565,0.183565403,-0.401810218,-0.589294712,-0.47532973,0.213615483,-0.247102575,-0.451749205,-0.563841042,-0.581640623,0.334214568,-0.536811413,-0.546188216,-0.516196539,-0.13664714,-0.358656787,-0.1612547,-0.179174638
"sample_152",0.260024552,0.260966947,0.47739372,-0.196199744,-0.189087312,-0.193191452,0.249810471,-0.031572109,0.256210666,-0.079555767,0.126444564,0.37736943,0.346412864,-0.356522185,0.142805646,0.222877979,0.319835939,0.339458915,0.246441999,-0.286685641,0.21867832,0.032896319,0.080505524,0.019169859,-0.102166344,0.367801075,0.338885953,-0.309228465,-0.061075184,0.386746527,0.460271098,0.622595968,0.334339406,-0.361669709,0.011632753,0.557495999,0.3085355,-0.308315982,0.3805342,0.388354182,0.59453569,0.441674783,-0.010837125,0.328021127,-0.044517638,0.398577226,0.209444122,0.176724573,-0.09082508,0.211810381
"sample_153",0.281116513,-0.157545818,0.446906412,-0.09731579,-0.093820306,-0.092665946,0.27789405,-0.007151298,0.350382021,-0.092370473,-0.052782326,0.372797053,-0.056747298,-0.304475655,0.322992918,0.25439595,0.388195767,-0.017564266,0.274588177,-0.141182878,0.220897676,0.233196719,-0.057399124,-0.104471219,-0.211713647,0.317794651,0.255835343,-0.241958506,-0.202458733,0.055967038,0.389102542,0.529147059,0.262376381,-0.210229545,0.268728245,0.540903198,0.294507212,-0.344519871,0.249017834,0.252210783,0.518591781,0.516469228,-0.269705506,0.294700873,0.243266844,0.39039499,0.216584626,0.185464699,0.140757953,0.212190775
"sample_154",0.304049033,0.230241476,0.513977123,0.386468213,0.07120171,0.061291905,0.495421706,-0.031883102,0.36627424,0.252894043,0.349126888,0.29788625,0.080116205,0.019045117,0.376604503,0.439193031,0.350913891,0.283181895,0.352673234,-0.023405266,0.196178338,0.441347221,0.321847682,0.440041609,0.403391107,0.447358265,0.444311646,-0.08730959,0.172945592,0.22978698,0.410324301,0.492576163,0.330714485,-0.067686881,-0.067545368,0.564841668,0.384084662,-0.333051794,0.207647162,0.387428136,0.485456587,0.5318566,-0.263005909,0.537914809,0.638848182,0.423172081,0.139456374,0.394343017,-0.082764508,0.193413059
"sample_155",0.255219106,0.090301507,0.411601535,-0.245211766,-0.197848592,-0.211703988,0.169733103,0.048559348,0.232439346,-0.256342302,5.33e-05,0.374142974,0.377101004,-0.287443225,0.090866974,0.167567543,0.343252207,0.404014767,0.271194179,-0.267155868,0.206934289,0.001367786,-0.034291059,-0.050293,-0.160957974,0.311197839,0.239887518,-0.281216928,-0.124994809,0.291193797,0.437371161,0.607636299,0.221146019,-0.222082568,-0.056113455,0.554969916,-0.030700024,-0.26881004,0.392931335,0.21720443,0.571336363,0.332134314,-0.008847015,0.314223697,-0.128120319,0.461005595,0.123561089,0.164494003,-0.184398691,-0.022531964
"sample_156",0.252844314,-0.212454489,0.482974437,0.029544393,0.018223214,0.045240664,0.324034197,-0.011459726,0.299971261,0.03829265,0.052080696,0.325098292,0.001661018,-0.105200145,0.301087587,0.326627235,0.272739025,0.122061289,0.346634278,0.025622478,0.256719864,0.334011691,0.114908618,0.099016701,-0.028549492,0.108902404,0.103762254,-0.06294117,-0.076758153,0.260950305,0.295480089,0.312271518,0.213863075,-0.11606079,0.239561036,0.396122932,0.345513282,-0.42157435,0.168649943,0.281133365,0.361624186,0.256051698,-0.283167996,0.484395387,0.326467626,0.329988837,0.142112186,0.328993939,0.219360944,0.162873304
"sample_157",0.260467878,-0.273278695,0.527639461,-0.105403225,-0.199788115,-0.183909645,0.24686075,0.100863139,0.248075466,-0.033135037,0.01306203,0.329291151,0.058656106,-0.245132699,0.278089393,0.323025463,0.372197986,0.134635748,0.355758402,-0.215217218,0.242986367,0.207079391,-0.061906753,-0.138854399,-0.221511142,0.3437105,0.140963145,-0.259625074,-0.082329862,0.218138587,0.448952858,0.524245756,0.16598419,-0.307615162,0.151980332,0.542711288,0.188451559,-0.276746463,0.291975797,0.310753499,0.657285915,0.500640328,-0.131698669,0.317425524,0.029876761,0.417903882,0.195497209,0.205498859,-0.182715194,0.195245853
"sample_158",0.232515833,-0.341878271,0.524387211,-0.214151371,-0.247166842,-0.239456465,0.167401655,0.082496595,0.300172163,-0.150303598,-0.118701722,0.360061734,0.487058229,-0.335757836,0.155033981,0.191890495,0.310214773,0.433639847,0.33244862,-0.399285177,0.21410797,0.051674363,-0.081785414,-0.154494785,-0.254228857,0.410327175,0.158667438,-0.316414323,-0.193083664,0.299800026,0.487172621,0.600536834,0.245951663,-0.344372072,0.033830201,0.540321066,0.17872504,-0.312539961,0.292449311,0.308429193,0.622083747,0.371922684,0.086103627,0.291843802,-0.035223632,0.494978786,0.190120234,0.195840823,-0.142818389,0.03338823
"sample_159",0.340795366,-0.435811156,0.398941991,-0.342490852,-0.285230165,-0.338234946,0.066298169,0.17851581,0.255680785,-0.19115146,-0.259817543,0.423803995,0.116712462,-0.362161977,0.094893965,0.094908222,0.390112246,0.050471153,0.263742193,-0.165471796,0.268652299,-0.112626646,-0.218194388,-0.338990711,-0.407009729,-0.100345677,-0.212276229,-0.285826352,-0.317507207,0.048802382,0.373408874,0.546211233,0.24019626,-0.300091088,-0.06536676,0.61029477,0.172011421,-0.209070197,0.387893884,0.104323985,0.587741466,0.418213857,-0.137050054,0.239219948,-0.370683814,0.369164484,0.172745461,0.061618542,-0.03500681,0.162551406
"sample_160",0.00517629,-0.35701327,0.108230036,-0.021703859,0.048672328,0.063938288,-0.144945705,0.049112752,0.07262051,-0.180839607,-0.284316743,0.049231394,-0.04867757,-0.092857514,0.077827179,0.00828668,0.128676327,-0.074457704,-0.013279317,0.246147958,-0.009895245,-0.128957825,-0.186636827,-0.428774192,-0.354818483,0.230641124,-0.001800209,-0.00663841,-0.117644686,0.02797759,-0.056159346,0.379276058,-0.160249754,-0.16224273,0.139327579,0.207971947,-0.05697291,-0.003601575,0.157198983,-0.236899027,0.244652131,0.026774686,0.016362718,0.069689899,-0.38925863,0.061295448,0.176383775,-0.200445599,-0.181520075,-0.025607798
"sample_161",0.322205652,-0.332860433,0.46179727,-0.166810634,-0.1100021,-0.177029603,0.27798605,0.100630652,0.278330511,0.001297551,-0.000455691,0.374143336,0.1789219,-0.20334505,0.247501103,0.307387715,0.354412912,0.19536444,0.296864704,-0.24612969,0.257037921,0.062450585,-0.122330355,-0.189086028,-0.284294165,0.008757617,-0.087504487,-0.211402658,-0.099356537,0.207411293,0.379514395,0.578628435,0.172186744,-0.253074963,-0.03711085,0.588976725,0.273527809,-0.364229105,0.332734604,0.254283775,0.612721926,0.43395812,-0.162782276,0.269397592,0.006619573,0.444302632,0.217756326,0.214972162,-0.131186143,0.226249657
"sample_162",-0.362203862,-0.210912075,-0.3288842,-0.122718184,0.033397545,0.009119862,-0.344845332,0.189048324,-0.310497812,-0.017260469,-0.254106201,-0.330493396,-0.256137986,0.091864681,-0.103085689,-0.167663656,-0.284454055,-0.201259756,-0.257210155,0.206604868,-0.12659742,-0.251519701,-0.184109579,-0.440805038,-0.259162729,-0.230254574,-0.321396824,0.322971644,-0.027591713,-0.30936045,-0.357885899,-0.425275917,-0.223482332,0.207057502,-0.295094425,-0.488642945,-0.404162754,0.394155808,-0.296382293,-0.383271374,-0.417341358,-0.399078353,0.288728064,-0.34223001,-0.486646504,-0.371712131,-0.145745286,-0.326316626,-0.046100134,-0.076026374
"sample_163",-0.013066012,-0.199966115,0.373477078,-0.335046738,-0.147107187,-0.257006787,0.097303703,-0.003965655,0.014765428,-0.167260485,-0.139665614,0.260431698,-0.103453277,-0.309239945,0.144884396,0.163242896,0.120668167,-0.049885206,0.075536965,-0.133052527,0.08075996,-0.028362578,-0.128520599,0.008291472,-0.12618065,0.384616176,0.259875858,-0.20038667,-0.066817825,0.29097056,0.165161183,0.124037312,-0.031754356,-0.15597116,0.007206444,0.092264751,0.273877625,-0.440405461,0.118610672,0.237018387,0.289511863,0.25439644,-0.068094242,0.192903971,0.235179444,0.248608899,0.124734455,-0.023577684,-0.26857867,-0.051564082
"sample_164",0.001883003,0.042902975,0.36214486,-0.356638958,-0.184679318,-0.269930188,0.13248584,0.002488633,0.248520755,-0.225792705,-0.10303108,0.269071068,0.044272852,-0.344310873,0.109118071,0.080329515,0.165707387,0.030280849,0.161545196,-0.378867461,0.184787315,-0.102788388,-0.071675564,0.117777158,-0.041158444,0.549121764,0.483300816,-0.287647951,-0.170353784,0.278121404,0.196184165,0.36952835,0.051469107,-0.298961493,-0.113848527,0.313542791,0.14222235,-0.391338138,0.244378924,0.18694785,0.402331338,0.301586842,0.053472111,0.076006479,-0.038395598,0.31200842,0.172002907,-0.049057463,-0.30343731,0.006269177
"sample_165",0.327981462,0.096030927,0.567646525,0.148078335,-0.15772479,-0.214620363,0.326166122,0.071580687,0.260647759,0.05446559,0.133687438,0.407005885,0.510331536,-0.186608594,0.20099727,0.2605338,0.422487034,0.496039946,0.34901776,-0.290242793,0.225467979,0.156388334,0.087245719,0.186432186,-0.118873586,0.463232129,0.382409132,-0.287547855,0.036518773,0.408498306,0.491735163,0.656211774,0.355778018,-0.337624424,0.032540658,0.588604957,0.265571142,-0.2510942,0.36149648,0.334126674,0.678033388,0.409124879,-0.084242893,0.336713255,0.13285602,0.464556224,0.293753823,0.215721836,0.109945127,0.149822237
"sample_166",0.207364685,-0.066301469,0.484853284,-0.252386288,-0.138248736,-0.130262775,0.294148807,0.024903556,0.154445895,-0.061848695,0.027736442,0.377435039,0.405070434,-0.305070325,0.15311516,0.193536139,0.351979531,0.409011034,0.275151732,-0.245432633,0.174382232,0.007229542,-0.110139012,0.006689917,-0.104883444,0.420999902,0.31325246,-0.300226021,-0.170855821,0.372677505,0.384952603,0.54862777,0.316098438,-0.368354592,-0.165111602,0.471043744,0.196912744,-0.334631953,0.317342748,0.286688678,0.4922377,0.414787982,-0.02384167,0.34479839,0.172126198,0.414521258,0.113403213,0.224583854,-0.229903655,0.047065393
"sample_167",0.258969387,-0.05690756,0.406752926,-0.211644012,-0.111412783,0.003237633,0.201700931,0.055137083,0.216019205,-0.100084789,0.017694912,0.2968747,0.267205376,-0.265278367,0.216982928,0.271872316,0.305961472,0.200195245,0.352688264,-0.236124918,0.218634177,0.153916624,-0.041651601,0.11170911,0.061767031,0.446553354,0.378068228,-0.31530613,-0.070597952,0.263778171,0.363291929,0.463737663,0.185744356,-0.254994827,-0.147853527,0.440113402,0.271854562,-0.523982912,0.239540576,0.271584974,0.505400885,0.497281864,-0.155159172,0.22599001,0.346187225,0.334288151,0.214257188,0.202711631,-0.203642471,0.185087047
"sample_168",-0.295054601,0.131233256,-0.171952185,0.241952559,0.091904968,0.328478648,0.008314457,-0.00235569,-0.01166403,-0.018246534,0.092822782,-0.316474956,-0.107651197,0.244589995,-0.096953002,-0.102719462,-0.257489045,-0.087869768,-0.154970027,0.280759788,-0.180021343,0.153661018,0.008196026,0.064551074,0.244404107,-0.069093197,-0.003295423,0.127350214,0.283856594,-0.261113778,-0.18833516,-0.393045247,-0.401311746,0.11952943,-0.323796485,-0.445397246,-0.030015531,0.430227932,-0.284152634,-0.113855656,-0.380736827,-0.256530595,0.228933376,-0.201389856,0.443745651,-0.281611534,-0.023910051,0.026995424,-0.077144131,-0.15964169
"sample_169",0.215557138,-0.227066122,0.606828349,-0.048541595,-0.258128108,-0.116013688,0.163613013,0.09073863,0.362574538,-0.164433851,-0.080094591,0.378531993,0.33588891,-0.310736595,0.151700348,0.144133276,0.344664523,0.285192322,0.222258309,-0.209551311,0.218232489,-0.002097816,-0.051693256,-0.065520094,-0.200902317,0.410185232,0.314738658,-0.227044691,-0.082932499,0.267627084,0.44079719,0.601158274,0.221993442,-0.290596693,-0.092055263,0.556682186,0.269003375,-0.408021142,0.35303228,0.304060019,0.629371571,0.329173104,-0.095743638,0.203648394,-0.05745575,0.407169464,0.2726265,0.147539428,-0.128649681,0.066047368
"sample_170",0.12134342,0.371511032,0.268639056,0.202314989,0.222596125,0.041805913,0.328560867,-0.205015127,0.189115532,0.203097777,0.274532194,0.098918857,-0.209579974,-0.020053758,0.287233531,0.297731537,0.027002395,0.080886225,0.109673093,-0.0805692,0.049370736,0.390115123,0.369205265,0.58251661,0.506883453,0.623458495,0.573410563,-0.015638124,0.297202581,0.121037854,0.297354418,0.066971736,-0.188390493,-0.016346415,-0.061424936,0.116274139,0.349738094,-0.217111602,-0.107804845,0.308077807,0.125682479,0.42334657,-0.089962021,0.480795749,0.691916835,0.308249608,0.030706564,0.315120458,0.128396575,0.164536257
"sample_171",0.282239732,-0.313058238,0.579853954,0.033875369,-0.119873002,-0.157435082,0.350427489,0.037570346,0.277113654,-0.020697083,-0.028021441,0.378479473,0.338946105,-0.213464846,0.234963488,0.270891162,0.377575555,0.34802085,0.364370194,-0.331258524,0.204384539,0.141215907,-0.097556459,-0.115561837,-0.206100967,-0.267709742,-0.197526552,-0.241041068,-0.112184257,0.285998053,0.446130029,0.644739613,0.361496511,-0.241046224,0.06799114,0.615896488,0.291532194,-0.237563931,0.307674198,0.235711223,0.586370738,0.329157803,-0.094137574,0.313001139,0.108315673,0.494889745,0.233516951,0.272898079,-0.03552475,0.161147739
"sample_172",0.274018745,0.187383955,0.490238207,0.028356217,-0.112510472,-0.171395603,0.340361241,0.129687463,0.291613591,0.063249047,0.244345527,0.335405391,0.217536437,-0.137771791,0.221993041,0.272979643,0.322003077,0.282285459,0.236488962,-0.393676798,0.252203833,0.151557004,0.187653256,0.367452245,0.354741304,-0.336280312,-0.043308491,-0.258566233,0.147150966,0.341701593,0.52375741,0.574027052,0.237767186,-0.219635767,0.283047327,0.543542639,0.320558208,-0.172561723,0.218124301,0.412252575,0.608067242,0.491637114,-0.057844758,0.492811098,0.423884305,0.483655585,0.214425394,0.281302985,-0.039341038,0.194125994
"sample_173",0.338071958,0.37882677,0.531008579,-0.05303577,0.129610901,-0.151517079,0.42335613,-0.028831131,0.137102189,0.110497744,0.259973343,0.350662341,0.308784321,-0.117073933,0.329868012,0.370528358,0.40944653,0.407555231,0.318094156,-0.206274926,0.230472464,0.104881138,0.252809191,0.287863719,0.129492865,0.551472319,0.498202363,-0.170954181,0.152512017,0.355007222,0.441175292,0.532747132,0.275985935,-0.115754824,0.209683683,0.562550107,0.354122214,-0.2746731,0.287417719,0.4300242,0.538787149,0.530027109,-0.320121287,0.417253013,0.305592693,0.424652656,0.133130682,0.202594967,-0.008052266,0.258006693
"sample_174",-0.328898225,0.089481623,-0.424365524,0.276507375,0.303407089,0.322803715,-0.090553932,0.044036434,-0.208930398,0.195691485,-0.034764865,-0.406603502,-0.28001977,0.383324915,0.014748867,0.03802701,-0.313033769,-0.195489556,-0.092359105,0.339166978,-0.223006724,0.247501895,0.092632904,0.187936606,0.280674047,-0.455923654,-0.318665889,0.298195684,0.14550265,-0.302148938,-0.305373489,-0.513295741,-0.348109361,0.380082487,-0.142432535,-0.543849971,-0.11756521,0.302745405,-0.298879688,-0.288463744,-0.522957863,-0.242486749,0.250001046,-0.185684623,0.371051032,-0.321919398,-0.080662602,0.053895447,0.145137084,-0.139113507
"sample_175",-0.048850096,-0.318239208,0.147207096,-0.250725087,0.005796235,-0.243508506,0.010161467,-0.155171405,-0.012166169,-0.177226329,-0.239330285,0.044033667,-0.238836549,-0.273661575,0.176576856,0.030504335,0.044649546,-0.191421,-0.012330204,0.015058503,0.040118907,-0.070525636,-0.146550716,-0.245824081,-0.301339579,-0.07451629,-0.161908184,-0.059231423,-0.240101728,0.085366335,-0.0428378,0.175264134,-0.146817478,-0.027491707,0.212842598,-0.0086779,0.075995199,-0.404082366,0.0040487,0.17787447,0.094638568,0.171448895,-0.072764069,-0.051729961,-0.050456915,0.093166355,0.075132797,-0.124526433,0.207654246,-0.083455837
