"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_39",-0.063505888,0.200984716,-0.304273975,0.036819317,0.162764817,0.016111442,0.080942527,-0.089822086,-0.003608703,0.12696617,0.181419329,-0.210414418,-0.18853115,0.268766603,-0.066851899,-0.036100258,-0.250027163,-0.09006524,-0.10447659,0.129102588,-0.159378797,-0.027219227,0.150997076,0.145096071,0.197683871,0.590625571,0.476258217,0.120107914,0.019773643,-0.112310829,-0.239799984,-0.296747064,-0.045826267,0.276324034,0.260754149,-0.37886476,0.03190133,0.22766186,-0.284898485,-0.068587066,-0.403824362,-0.255096514,-0.013375149,0.134158922,0.223082353,-0.069735291,-0.155887659,0.223727416,0.271863116,0.035114288
"sample_40",-0.270831201,0.064080444,-0.486926124,0.164914256,0.214820206,0.188820138,-0.293231949,0.097615998,-0.25030681,0.084106349,-0.091330433,-0.36930714,-0.297271411,0.176556447,-0.197568649,-0.143105843,-0.325380255,-0.231591129,-0.170335854,0.32383172,-0.193475304,-0.005701926,-0.060200808,-0.207203248,-0.199381633,-0.468985434,-0.384866254,0.273432631,-0.033457928,-0.304539328,-0.385487274,-0.506250413,-0.065872022,0.296290957,-0.06323293,-0.367921974,-0.262015413,0.221444314,-0.235596198,-0.311512044,-0.50036464,-0.435304111,0.299558277,-0.23857201,-0.349320145,-0.447188332,-0.119945169,-0.229978265,-0.035341542,-0.101723241
"sample_41",0.329356092,0.06964398,0.017554789,0.222878003,0.00601018,-0.145321391,0.170292895,-0.129682027,0.19158528,0.085449986,0.137644563,0.177193627,0.15444615,-0.022976951,-0.003994438,-0.022558919,0.213144716,0.211964166,-0.025271456,0.044877557,0.12628357,0.07957808,0.157403723,0.191037369,0.021197762,0.154386804,0.179459845,-0.374921269,-0.034811515,0.383942008,0.216736364,0.292960994,0.245163812,-0.062057888,0.058696956,0.309386191,0.165473323,-0.253423195,0.036271252,0.272654622,0.404694845,0.351619003,-0.146865341,0.374090836,0.127710969,0.328818124,0.092661248,0.239217753,-0.020549014,0.041111076
"sample_42",-0.345815276,-0.230854966,-0.465391094,0.085865909,0.255269341,0.227879506,-0.302619999,-0.030076731,0.002536458,0.085474824,-0.191640038,-0.413271853,-0.406841387,0.327264672,0.061300091,-0.116157252,-0.344028005,-0.400478312,-0.225062173,0.314326181,-0.201941305,0.003382967,-0.022769766,-0.284700748,-0.168968186,-0.44524811,-0.408661018,0.333908163,-0.066921968,-0.309111396,-0.463125052,-0.653318766,-0.373498359,0.428256742,-0.014687748,-0.589736764,-0.198033936,0.19151039,-0.272743243,-0.449319214,-0.616429573,-0.486174756,0.216308929,-0.235230636,-0.279974714,-0.419240628,-0.030943963,-0.157876243,0.031594555,-0.002176407
"sample_43",-0.314124075,-0.020379318,-0.538622904,0.15605524,0.156018493,0.338891115,-0.164040491,0.040522171,-0.286701966,0.127292674,-0.019026731,-0.304748648,-0.388588175,0.336687061,-0.048394951,-0.069807331,-0.376197612,-0.354408025,-0.18812634,0.399830913,-0.19591986,0.012629299,0.01883407,-0.04553096,0.187278023,-0.552755991,-0.416865577,0.366557759,0.138794048,-0.30842263,-0.452868179,-0.580625098,-0.216726198,0.327890721,-0.232172418,-0.564343879,-0.226857325,0.421554237,-0.302186291,-0.283190349,-0.564158322,-0.291382948,0.184497597,-0.239514708,0.285089714,-0.419920025,-0.327385115,0.03627946,0.18616763,-0.056431712
"sample_44",-0.329986324,-0.284701025,-0.535102016,0.001732467,0.026429551,0.170657477,-0.418900599,0.01639963,-0.333397201,0.066375065,-0.318774643,-0.390041401,-0.283573803,0.086449218,-0.164681614,-0.215246533,-0.381698029,-0.364425887,-0.272012035,0.136467783,-0.210906451,-0.255457791,-0.240559001,-0.41696608,-0.327713274,-0.661212445,-0.571631965,0.398222602,-0.16634994,-0.368922955,-0.514507232,-0.633882806,-0.192488252,0.23780313,-0.072711307,-0.582378216,-0.410022928,0.223994868,-0.331530048,-0.447314764,-0.610562938,-0.536374117,0.280399732,-0.518108029,-0.544096419,-0.515639938,-0.274459602,-0.283695515,0.11459481,-0.103125775
"sample_45",-0.323597279,-0.361919616,-0.426532205,-0.148591149,0.162909751,0.104901939,-0.236811286,-0.032732032,0.080124998,-0.031937356,-0.33085968,-0.312491333,-0.291307745,0.184104465,-0.031305063,-0.196031718,-0.321611482,-0.352987552,-0.178246196,0.22119695,-0.108151236,-0.163233958,-0.164834054,-0.28207568,-0.280839359,-0.506120546,-0.443112456,0.182590843,-0.129998169,-0.241813173,-0.407622162,-0.513280695,-0.318068491,0.231568976,-0.15288232,-0.45366814,-0.211257766,-0.00653341,-0.219380313,-0.390785824,-0.530878318,-0.437639032,0.206489262,-0.324507973,-0.374579389,-0.388090999,0.017106884,-0.147608367,0.039421587,-0.172911403
"sample_46",-0.355956666,0.338257839,-0.499198027,0.102066054,0.133459284,0.213341781,0.003633836,-0.018793089,-0.211771218,0.022511719,0.088319846,-0.36290283,-0.412523907,0.3195527,-0.190396433,-0.170812714,-0.375443171,-0.297908293,-0.290763478,0.452433163,-0.277172185,0.124672047,0.108632532,0.326569616,0.440891093,0.060625499,0.241995206,0.377580923,0.196222033,-0.256828253,-0.301143513,-0.623916609,-0.345476961,0.322378701,-0.137813593,-0.607894448,-0.066678855,0.319215248,-0.392970901,-0.165176448,-0.545121937,-0.291237863,0.132716928,-0.268792366,0.524784076,-0.380801969,-0.228757189,0.011576709,0.183774432,-0.189156746
"sample_47",0.369821707,0.213144746,-0.134092274,0.318555785,0.124665748,-0.228943416,0.235926087,-0.153611119,0.114053739,0.12427213,0.248751072,0.252990973,0.389698314,0.033053559,-0.13797306,-0.100701567,0.224007601,0.345168892,0.083984757,0.240109143,0.123409022,0.058145856,0.248825743,0.374654205,0.110086774,0.375451093,0.294088249,-0.304364298,0.018964059,0.36483594,0.29314688,0.34733382,0.391051558,-0.021947996,-0.003225569,0.322223425,0.101327683,-0.303445851,-0.004772503,0.230289837,0.240539346,0.280160091,-0.153038392,0.301455495,0.183017804,0.29156441,-0.058963429,0.193527882,-0.124398618,0.091932777
"sample_48",-0.326700161,-0.142359213,-0.359654086,-0.071721449,-0.247486324,-0.039247157,-0.459364389,0.057205753,-0.448017529,-0.099963051,-0.336802695,-0.387607902,0.079647738,0.007143297,-0.367336348,-0.321937302,-0.328786315,-0.096717792,-0.279898752,-0.004481913,-0.283670141,-0.372632855,-0.280980604,-0.407190575,-0.174347101,-0.537350375,-0.448621607,0.17824855,0.104548804,-0.228610179,-0.396029386,-0.449155622,-0.384629421,-0.13706224,-0.410883768,-0.439061333,-0.477843388,0.325904899,-0.265900686,-0.330724837,-0.321438876,-0.604400599,0.338919319,-0.469154334,-0.516500973,-0.450870477,0.028227412,-0.410043645,-0.327452195,-0.274705871
"sample_49",0.135936362,0.368503737,-0.121518453,-0.005624546,-0.028714333,-0.252950466,0.019161423,-0.061708795,-0.147175245,-0.002731831,0.196114971,-0.093228558,0.174888476,-0.015729647,-0.37648703,-0.338841694,0.018361914,0.195854036,-0.16575538,-0.173356905,0.009061441,-0.10729081,0.160316261,0.257269522,0.037805663,0.047988633,0.161090272,-0.307233045,0.009824191,0.209163963,-0.025686198,0.242510914,-0.110332353,-0.152444248,-0.066876114,0.087632053,-0.190440159,-0.025043641,-0.024442525,0.142039438,0.283075603,-0.13968842,-0.046214824,0.154661883,-0.22119424,0.020706571,-0.029253259,-0.146587723,-0.252558625,-0.048065226
"sample_50",-0.359573489,-0.282401716,-0.518046447,-0.073090192,-0.036669014,0.128141962,-0.457199832,-0.016328287,-0.364202554,-0.144821802,-0.393611797,-0.377305538,-0.259374242,0.06473744,-0.190927721,-0.233809193,-0.369397683,-0.314322451,-0.293741563,0.257119171,-0.338962682,-0.27972391,-0.328873232,-0.448432354,-0.334907743,-0.667059417,-0.575921036,0.358975621,-0.211380515,-0.365197878,-0.544135018,-0.615870925,-0.266144546,0.25501712,-0.219475678,-0.556572393,-0.433247213,0.34797519,-0.348613519,-0.443093355,-0.613614749,-0.546198842,0.270055627,-0.460245622,-0.532476263,-0.506683026,-0.277158553,-0.283803177,0.10286644,-0.262481183
"sample_51",-0.194179648,0.170548025,-0.454422578,0.007009371,-0.031036675,-0.12592738,-0.335621225,0.177157545,-0.386142663,0.128258052,0.103616661,-0.302317485,-0.242869417,0.145140563,-0.372601786,-0.333342205,-0.189261368,-0.127872643,-0.297441533,0.200755102,-0.142907237,-0.169497546,-0.090860483,-0.069576981,-0.118022494,-0.32935443,-0.137092285,0.10001166,0.122040735,-0.230395099,-0.332734492,-0.377358443,-0.316402233,0.112296956,-0.363195968,-0.307655393,-0.370767983,0.07881805,-0.109017955,-0.203543984,-0.366657523,-0.270870393,0.24162485,-0.462509559,-0.368395304,-0.395760027,-0.163956658,-0.279470251,-0.361253212,-0.008364506
"sample_52",-0.402146522,0.074323843,-0.351044996,0.021495368,-0.107658685,-0.111093082,-0.357995231,0.123470372,-0.458469298,-0.059101857,-0.256865087,-0.403612046,-0.062812845,0.169132528,-0.295136102,-0.331339338,-0.345511202,-0.104666238,-0.2992422,0.118276335,-0.237993092,-0.266591655,-0.242884615,-0.250200032,0.050935089,-0.504093736,-0.392186073,0.265967682,0.193376494,-0.274934765,-0.348868718,-0.540246851,-0.411446082,-0.009085974,-0.405945635,-0.531586222,-0.456235527,0.265703332,-0.287002524,-0.349203486,-0.357919737,-0.597442671,0.29102006,-0.471657024,-0.358653018,-0.465499072,0.094032689,-0.354199029,-0.369541554,-0.210378964
"sample_53",0.260362576,0.146953468,-0.031835533,-0.056298161,-0.108712956,-0.347222424,0.119480964,-0.144183657,0.201055945,-0.033799906,0.154271283,0.28455113,0.437229903,-0.148053616,-0.288902876,-0.229297746,0.122764687,0.332188912,-0.014945262,-0.186866561,0.069933449,0.055686713,0.174219096,0.264627941,0.012241077,0.496042818,0.390100387,-0.447550209,0.006227545,0.344196353,0.285901159,0.466125712,0.281166226,-0.224648297,0.116212215,0.392413421,0.081342688,-0.294393689,0.229839103,0.258743147,0.363010461,0.176960838,-0.257248657,0.251039584,0.124427449,0.326117467,-0.109605503,0.148459294,-0.109752585,0.007625652
"sample_54",0.111990848,0.507626872,0.0570313,-0.080302577,0.050533352,-0.036326269,0.299064855,-0.075216038,0.16675448,0.052594286,0.377580053,0.1011977,-0.187610442,-0.114783827,-0.170109165,-0.171159063,0.011097046,0.032050128,-0.103335785,-0.031273407,0.102407138,0.260601771,0.294540607,0.510553347,0.530708452,0.605449842,0.617122308,-0.223041591,0.210882008,0.045806076,0.282401251,-0.031683259,-0.261131447,-0.042942208,-0.039172218,0.050150605,0.181971083,-0.251425082,-0.009675559,0.360738201,0.165788628,0.251884403,-0.110943893,0.227782002,0.577886139,0.14813124,-0.110384901,0.240800672,-0.141486919,-0.036812474
"sample_55",0.287721761,0.370983284,-0.072667619,0.004821998,-0.009080537,-0.26512361,0.200298489,-0.058625696,0.181317581,0.071630257,0.31335437,0.295838359,0.16325764,-0.059149259,-0.267179586,-0.227322673,0.185117037,0.172288385,-0.095063294,-0.040762524,0.039568719,0.128721008,0.288583204,0.445935337,0.292202434,0.531812085,0.452810713,-0.343317242,0.115832405,0.237680192,0.263499077,0.314529205,0.148036285,-0.115725924,0.14960806,0.325670492,0.121133786,-0.252530957,0.155591744,0.302160197,0.331950919,0.157633293,-0.315870656,0.214151973,0.367254291,0.287673019,-0.066299726,0.174835915,-0.078105532,0.007380583
"sample_56",0.037357759,0.505075661,0.03112193,0.291715196,-0.01362988,0.045464659,0.386491244,-0.004768706,0.239098539,0.04257989,0.396867603,-0.07363576,-0.272989328,0.017547049,-0.143150533,-0.168089257,-0.139690875,-0.062863289,-0.097365039,0.188392775,0.126615493,0.304801364,0.298346122,0.586655099,0.587315518,0.789834698,0.693128516,-0.145660261,0.200711613,0.091994509,0.169160241,-0.162025037,-0.312312279,0.03643577,0.161195326,-0.206386761,0.260408241,-0.220077196,-0.223406073,0.347560475,0.118737467,0.093329776,-0.143691133,0.202537617,0.670418258,0.037765573,-0.086950333,0.243373066,-0.018770963,-0.064882068
"sample_57",0.192619798,0.160063044,-0.022452741,0.086178349,-0.117921495,-0.334440544,0.122444458,-0.014091419,0.047618302,-0.09098776,0.329054038,0.228904697,0.385768458,-0.124820568,-0.388578467,-0.227973468,0.18557614,0.374977765,-0.063136362,-0.287474812,0.076569857,0.032904336,0.176305171,0.328443926,0.20112609,0.485682239,0.385090168,-0.287098922,0.028595512,0.371049809,0.309755099,0.384599987,0.330025984,-0.170034309,0.105783147,0.296718142,0.063883846,-0.067767434,0.129946559,0.294143285,0.284824647,0.256763426,-0.125609269,0.318039303,0.139503715,0.32861029,-0.142185907,0.067788676,-0.084198674,0.021405603
"sample_58",-0.367564966,-0.235992581,-0.498678827,0.033819708,-0.03658736,0.168272215,-0.419711881,-0.062395115,-0.379200186,-0.025621881,-0.369680831,-0.404541589,-0.283159561,0.123972985,-0.158258377,-0.227134085,-0.35499742,-0.349416473,-0.286020996,0.217757979,-0.27481951,-0.266640004,-0.302463207,-0.392047473,-0.331996752,-0.673666405,-0.566144641,0.372518326,-0.145258185,-0.417052451,-0.526233991,-0.595962835,-0.267727952,0.229610956,-0.183779417,-0.560159525,-0.411305151,0.271588052,-0.334367933,-0.442079358,-0.603034572,-0.608283033,0.260027574,-0.510197685,-0.540015823,-0.478469709,-0.316541963,-0.284496555,0.201751489,-0.254657766
"sample_59",-0.280031709,-0.139647572,-0.419359427,0.028985069,-0.045797982,0.105605958,-0.407202447,0.153669181,-0.355425773,0.040441093,-0.251420768,-0.429530643,-0.196179537,0.14795026,-0.224861356,-0.211627853,-0.349195085,-0.241190647,-0.282526011,0.253287611,-0.266221117,-0.330427704,-0.283699438,-0.464908907,-0.290342009,-0.582893915,-0.486581453,0.327710702,-0.085068325,-0.256324799,-0.458073083,-0.560239196,-0.301848321,0.166473986,-0.081775176,-0.518622643,-0.443689216,0.261441384,-0.226096425,-0.372809412,-0.465780326,-0.549923678,0.318174062,-0.501754385,-0.521906955,-0.439861685,-0.093708564,-0.343751362,0.060765382,-0.265612851
"sample_60",0.108812851,0.293354048,-0.223681236,-0.043471892,0.094063824,-0.009070641,0.177639181,-0.101012521,0.042195113,-0.037424857,0.245496784,0.104023946,-0.110381934,-0.014428377,-0.22117021,-0.227279224,-0.02716942,-0.042024051,-0.132984242,-0.093018473,-0.100089897,0.041092903,0.097479908,0.361479439,0.263182823,0.32142109,0.304587551,-0.109502639,0.030206543,0.152552771,-0.071718372,0.032721769,-0.058668058,0.144403905,0.204724191,-0.044566237,0.037325442,0.004386713,0.030058613,0.271925576,0.133771735,0.006098112,-0.271407148,0.279749526,0.294222706,0.107176609,-0.078894409,0.120599448,-0.161081836,-0.059234353
"sample_61",0.326568024,0.18241553,-0.05949926,0.042662075,-0.106731317,-0.423272337,0.14843701,-0.083027784,0.257197142,-0.001262871,0.279941263,0.354452565,0.45355022,-0.122810475,-0.314802623,-0.247632491,0.291466618,0.370887003,0.024458555,-0.335594354,0.241032929,0.016753881,0.235962271,0.393688869,0.160568849,0.529256572,0.396682323,-0.460496155,-0.047585267,0.388366772,0.446017936,0.54340847,0.391213872,-0.211177249,0.018790682,0.476742324,0.16649204,-0.309756687,0.183457079,0.284038493,0.461880773,0.471005033,-0.196084808,0.351253307,0.119368331,0.458801289,-0.066556484,0.197687606,-0.143922463,0.166179011
"sample_62",-0.407783886,-0.223334334,-0.44821853,0.122096939,-0.003157661,0.022961303,-0.436087152,0.11661373,-0.425231927,0.01499561,-0.209683211,-0.418565735,-0.322618286,0.180562888,-0.300863147,-0.302114262,-0.350643891,-0.329150152,-0.336573289,0.251798945,-0.23621711,-0.290481587,-0.28468623,-0.328911252,-0.140491175,-0.60212189,-0.496676646,0.363540907,-0.005374209,-0.372153351,-0.499255363,-0.61651984,-0.317692485,0.118047074,-0.321677687,-0.553678849,-0.458436706,0.333252715,-0.277737765,-0.471160847,-0.518641425,-0.584047095,0.257763231,-0.524617515,-0.509825524,-0.519275435,-0.072870236,-0.363894764,-0.158730025,-0.183148429
"sample_63",-0.318575769,-0.071063925,-0.515292335,0.223381638,0.159583735,0.00385471,-0.408065574,0.074838396,-0.145269661,0.091744893,-0.196559461,-0.3404154,-0.340687749,0.219108676,-0.117283457,-0.196205211,-0.278857335,-0.359493383,-0.173491204,0.377735315,-0.145332436,-0.040408982,-0.115638749,-0.264434352,-0.139791019,-0.550582171,-0.440485525,0.36105233,-0.085004222,-0.287759534,-0.398540201,-0.545993099,-0.214715678,0.29016982,-0.14866772,-0.50683169,-0.376166323,0.433437517,-0.240126407,-0.372626599,-0.510737336,-0.337228411,0.157387038,-0.381986489,-0.37031488,-0.465817973,-0.229760296,-0.215669962,0.046041415,-0.066869971
"sample_64",-0.000228944,0.078031766,-0.157640328,0.356354025,0.0030337,-0.252981809,-0.040152386,0.110450218,-0.08608996,0.197558071,0.156142255,-0.283248758,0.079573345,0.258195594,-0.320707807,-0.295629833,0.047092563,-0.012305311,-0.133043721,0.078980847,-0.130239474,-0.295517067,-0.041979849,0.036352703,-0.041681163,0.268697551,0.117996908,-0.084400212,0.122058043,0.032291141,-0.028895022,-0.000890259,-0.251208285,-0.161860632,-0.420884973,0.110513666,-0.281491798,0.120610924,-0.025668384,-0.143342596,0.215651255,-0.173531066,0.275230884,-0.058848447,-0.301554181,-0.086245629,0.013064991,-0.098200034,-0.102611595,-0.066010167
